symbol,personality,trades,expectancy,median_ret,win,avg_win,avg_loss,edge,strat_cagr,bh_cagr,beta,vol_ann,ER,autocorr1,last_px,dollar_vol
D,Quiet Drifter,138,-0.0143980663242573,-0.0315763584856355,38.405797101449274,0.0561821762041302,-0.0584069234301932,0.0081360778756356,-0.0204142136328969,-0.0285502915085326,0.3366688939759601,0.226653250874403,0.2147688839229281,-0.0082274783347812,68.41000366210938,252615746.97647095
UNH,Clean Trender,123,-0.0183872974303343,-0.0452630982212232,26.01626016260163,0.1090713465219129,-0.0632079194794763,0.0076529569453354,0.0372855105502851,0.0296325536049497,0.4764566039339853,0.3066158799907951,0.2435683762279803,0.0466899122258019,400.9599914550781,1532708715.39917
ZTS,Clean Trender,131,-0.0256687432285656,-0.0540581638844553,29.770992366412212,0.1061353597590045,-0.0815422216689487,0.0075115368207405,-0.1131103747648253,-0.1206219115855659,0.818177989042623,0.2786122313304265,0.2385549345947035,0.0512688545718018,78.70999908447266,349998855.11779785
PCG,Quiet Drifter,136,0.0015130291883637,-0.021111832155985,37.5,0.1206219485437976,-0.0699523224248965,0.0060169110618233,0.061792316774726,0.0557754057129027,0.6215256962775919,0.291290275026333,0.2144147201970129,-0.0118141833259589,16.479999542236328,228031192.84057617
VNQ,Quiet Drifter,136,0.0103009100731025,-0.0120883273488795,38.97058823529411,0.0834049760288359,-0.0363799995130885,0.0057922711494022,0.0270289087234179,0.0212366375740156,0.7461573914326742,0.1875506127314661,0.220329645604744,-0.0025205632305455,95.55999755859376,373904000.0
ROK,Choppy/Mean-revert,140,0.0331285874334672,0.023378119166782,57.14285714285714,0.1133694196381775,-0.0738591888394798,0.0057260373018306,0.1291264750031693,0.1234004377013386,1.1307567705335846,0.3075616351965158,0.2317632216153755,-0.0422384466949432,473.7900085449219,199577028.34472656
NVO,Clean Trender,117,0.0311220247803761,0.0187928028017542,52.13675213675214,0.1329801922730777,-0.0798306219527452,0.0052338736267487,0.0506815919736087,0.04544771834686,0.6747012958715933,0.3619851312085121,0.2444690861479464,0.0469485941344716,43.189998626708984,261267143.07250977
EMB,Choppy/Mean-revert,136,0.0026256652499175,-0.0065487975885786,35.294117647058826,0.034023329487714,-0.0145003334252442,0.005126293901944,-0.0256255583295759,-0.0307518522315199,0.3223500705472212,0.0940386635336263,0.2226272092948018,-0.0302234847106016,96.7300033569336,525101489.3005371
RIOT,Erratic/Manipulated,131,0.11123350381405,0.0158546265723901,51.14503816793893,0.4265810263447107,-0.2188959338352354,0.0047069790777198,0.2316144546087681,0.2269074755310482,2.8748384130936047,1.0788996087114238,0.2450131950976836,0.0001839550006739,28.100000381469727,234942050.0
MAC,Mixed,152,0.0436628155998632,0.0321460138733291,57.89473684210527,0.1569791320022759,-0.1121471194534543,0.0042921580398436,0.1420041108788772,0.1377119528390336,1.3441693396475811,0.4844886475484813,0.2256339884926474,0.0534569373451457,23.6299991607666,31350918.760681152
BMY,Quiet Drifter,139,-0.0022145498105565,-0.0469363700391242,32.37410071942446,0.1287238000562353,-0.064897802406361,0.0039923826940302,-0.0240426680482607,-0.0280350507422909,0.3353638953992554,0.2376922061033831,0.2276615510258597,0.0114909585643381,54.0,641815793.100357
MOH,Mixed,116,-0.0152131270505748,-0.0342851015914446,36.206896551724135,0.0943979023676109,-0.0774247923960316,0.0033033511906578,-0.008007525952091,-0.0113108771427489,0.4715732459989478,0.3919079734349253,0.2379730597949043,-0.0251441345344012,195.3699951171875,129445860.42480467
HPQ,Mixed,125,0.0112703570885548,-0.0338557128174163,43.2,0.1251053356028464,-0.0753083589645683,0.0032063486632474,-0.0041313753819653,-0.0073377240452128,1.1130715823997288,0.351733280394197,0.2339187026328993,-0.0563346034068864,23.5,235408969.5590973
LQD,Quiet Drifter,129,-0.0047685844955413,-0.0128043311837515,31.007751937984494,0.0291906778778991,-0.0200311743263011,0.0031166282466855,-0.0383070856374786,-0.0414237138841642,0.1781286787233831,0.0829613849978772,0.2170050051859453,-0.0132774570524432,109.06999969482422,2318253869.796753
CL,Quiet Drifter,113,0.0100813953279357,-0.0056454974169095,46.90265486725664,0.0804910268550051,-0.0521137791876421,0.0025171392167617,0.0110414722366192,0.0085243330198574,0.2531358913750163,0.18209843540321,0.2360447312870757,-0.0423627047343774,89.4800033569336,348610218.1915283
KO,Quiet Drifter,123,-0.0037907337861165,-0.0162502799516371,36.58536585365854,0.0607811607842841,-0.0410437498844246,0.0019221200584946,0.0786844183765855,0.0767622983180909,0.3266080731439092,0.1683269656121961,0.2358167719156819,-0.0305890232372085,79.38999938964844,859635752.7557373
ADM,Quiet Drifter,126,0.0245905893865768,-0.011726620828527,48.41269841269841,0.1287338894031097,-0.0731438921674001,0.0016722916724913,0.0756526380004285,0.0739803463279371,0.511928251125002,0.2756635957755586,0.2417626204292439,-0.021600915959734,75.0999984741211,185993941.8067932
ARES,Clean Trender,132,0.0390157192547856,0.0062679171859784,51.51515151515152,0.1503949225046719,-0.0793246841982186,0.0016244040315114,0.204388845345312,0.2027644413138005,1.4193580561506545,0.3580872000206498,0.2421864131134397,0.0037856731818711,129.33999633789062,92173950.47302246
UGI,Quiet Drifter,137,-0.0168145598806863,-0.0416531691743743,30.656934306569344,0.0933974761352056,-0.0655398810666596,0.0015417898086753,-0.0115705097575129,-0.0131122995661883,0.6271059310628893,0.2806712807395329,0.2231810161128368,0.0058038822451181,33.810001373291016,46182892.21458435
HD,Quiet Drifter,129,0.01771846538248,-0.0038703315141878,48.837209302325576,0.1026053484913472,-0.0633099230396205,0.0010634167383758,0.0380560764808002,0.0369926597424243,0.8174521547198519,0.2368948838374485,0.2476836162323946,-0.0005320472634327,334.2799987792969,1135707845.477295
AGG,Quiet Drifter,132,-0.0034062682489101,-0.00820507384431,32.57575757575758,0.0177091877289953,-0.0136081177663251,0.0008899990503723,-0.0305554442809282,-0.0314454433313006,0.0682500333317143,0.0573707439406552,0.2167109741474999,-0.0219470292025135,98.9000015258789,740213511.5715027
COST,Clean Trender,128,0.0547204325748186,0.0214847813881396,57.03125,0.135489305043927,-0.0524818890659978,0.0008085578202552,0.1891681773822706,0.1883596195620154,0.6905952901712402,0.2206096371375434,0.2646133942499403,0.0217096519672611,951.4500122070312,1209405487.109375
POOL,Mixed,147,-0.0265085995531597,-0.0532903056584432,29.25170068027211,0.1160246802098011,-0.0854406286859223,0.0006941023306425,-0.0930378090114557,-0.0937319113420983,0.9822146545294712,0.3395107626410923,0.2319766954043462,-0.0136803227005994,198.9900054931641,127974179.65698242
ADBE,Clean Trender,116,-0.0254055038413231,-0.0617790761933227,31.03448275862069,0.1192971540573711,-0.0905216998957356,0.0004574971752526,-0.1462802705730964,-0.1467377677483491,1.235212307974504,0.3592783975193893,0.2568510440603557,0.0073085087205983,195.16000366210935,1262262833.569336
